REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE
2020-01-13,수산물,미국,미국,판매용,알 곤이류,성게알,성게알,냉동,80.00 
2020-01-13,수산물,미국,미국,판매용,알 곤이류,성게알,성게알,"냉장,횟감",194.50 
2020-01-13,수산물,베트남,베트남,판매용,어류,가오리,가오리,냉동,4.18 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",10.20 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,자숙",7.66 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,새우,홍다리얼룩새우,"냉동,살,포장횟감",12.19 
2020-01-13,수산물,불가리아,불가리아,판매용,패류 멍게류,고동,피뿔고둥,"냉동,살,자숙",7.34 
2020-01-13,수산물,칠레,칠레,판매용,어류,연어,은연어,냉동,5.43 
2020-01-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.28 
2020-01-13,수산물,중국,중국,판매용,어류,복어,은밀복,냉동,3.12 
2020-01-13,수산물,중국,중국,판매용,어류,부세,부세,냉동,4.18 
2020-01-13,수산물,중국,중국,판매용,어류,복어,민밀복,냉동,4.06 
2020-01-13,수산물,중국,중국,판매용,갑각류,새우,새우,건조,6.17 
2020-01-13,수산물,중국,중국,판매용,갑각류,새우,젓새우,염장,1.08 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,홍합,홍합,"냉동,살,자숙",2.45 
2020-01-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,슬라이스(S)",2.43 
2020-01-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.21 
2020-01-13,수산물,중국,중국,판매용,연체류 해물모듬,해물모둠,해물혼합,냉동,4.42 
2020-01-13,수산물,일본,일본,판매용,어류,능성어 붉바리 바리,능성어,활,16.89 
2020-01-13,수산물,일본,일본,판매용,패류 멍게류,꼬막,꼬막,활,4.19 
2020-01-13,수산물,멕시코,멕시코,판매용,어류,참치 새치류 ,참다랑어,냉장,22.15 
2020-01-13,수산물,멕시코,멕시코,외화획득용 원료,어류,민어 점성어,기타민어류,냉동,1.34 
2020-01-13,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,낙지,낙지,냉동,6.53 
2020-01-13,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,5.71 
2020-01-13,수산물,필리핀,필리핀,판매용,패류 멍게류,해삼,해삼,"건조,자숙",79.26 
2020-01-13,수산물,러시아,중국,판매용,어류,명태,명태,"건조,껍질",2.14 
2020-01-13,수산물,러시아,일본,판매용,알 곤이류,성게알,성게알,"냉장,횟감",354.27 
2020-01-13,수산물,러시아,러시아,판매용,갑각류,게,왕게,냉장,5.32 
2020-01-13,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,8.34 
2020-01-13,수산물,튀니지,튀니지,판매용,어류,장어,뱀장어,활,12.65 
2020-01-13,수산물,대만,대만,판매용,어류,상어 고래,청상아리,냉동,3.37 
2020-01-13,수산물,대만,대만,자사제품제조용,어류,꽁치 학꽁치,꽁치,냉동,1.41 
2020-01-13,수산물,미국,중국,판매용,어류,가자미,첨치가자미,"냉동,필렛(F)",2.53 
2020-01-13,수산물,미국,미국,판매용,어류,대구,대구,"냉동,목살",2.00 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,게,게,냉동,3.21 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,8.33 
2020-01-13,수산물,베트남,베트남,판매용,연체류 해물모듬,오징어,화살오징어,"냉동,슬라이스(S),포장횟감",13.91 
2020-01-13,수산물,베트남,베트남,자사제품제조용,갑각류,새우,새우,"냉동,살",6.54 
2020-01-13,수산물,바레인,바레인,판매용,갑각류,게,꽃게,"냉동,절단",4.41 
2020-01-13,수산물,캐나다,캐나다,판매용,알 곤이류,성게알,성게알,"냉장,횟감",105.60 
2020-01-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.75 
2020-01-13,수산물,중국,중국,판매용,갑각류,게,민꽃게,냉동,3.13 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,냉동,1.30 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,"냉동,살,자숙",2.49 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,비단조개,활,2.54 
2020-01-13,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,벵에돔,활,11.29 
2020-01-13,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,6.77 
2020-01-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",29.77 
2020-01-13,수산물,페루,페루,판매용,갑각류,새우,흰다리새우,냉동,6.75 
2020-01-13,수산물,튀니지,튀니지,판매용,갑각류,게,꽃게,"냉동,절단",3.97 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.31 
2020-01-13,수산물,베트남,베트남,판매용,연체류 해물모듬,오징어,화살오징어,건조,33.38 
2020-01-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.27 
2020-01-13,수산물,중국,중국,판매용,어류,복어,흑밀복,냉동,1.63 
2020-01-13,수산물,중국,중국,판매용,어류,복어,까치복,냉동,2.28 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,민들조개,활,1.20 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,조개,가무락조개,활,2.20 
2020-01-13,수산물,에콰도르,베네수엘라,외화획득용 원료,어류,갈치,갈치,냉동,1.68 
2020-01-13,수산물,스페인,스페인,판매용,어류,참치 새치류 ,대서양참다랑어,냉장,28.04 
2020-01-13,수산물,기니,기니,판매용,어류,조기 보구치 강다리,긴가이석태,냉동,5.19 
2020-01-13,수산물,인도네시아,인도네시아,자사제품제조용,젓갈류 해조류 해파리,해초,스피노잠,건조,0.57 
2020-01-13,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,활,6.76 
2020-01-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",18.42 
2020-01-13,수산물,노르웨이,노르웨이,판매용,어류,고등어,고등어,냉동,2.18 
2020-01-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,12.36 
2020-01-13,수산물,뉴질랜드,뉴질랜드,판매용,패류 멍게류,홍합,홍합,"냉동,자숙,한쪽껍질붙은",6.86 
2020-01-13,수산물,러시아,러시아,판매용,갑각류,게,대게,냉장,4.38 
2020-01-13,수산물,러시아,러시아,외화획득용 원료,갑각류,게,붉은대게,"냉동,자숙,절단",8.17 
2020-01-13,수산물,시에라리온,시에라리온,판매용,어류,서대 박대 페루다,홍서대,냉동,4.44 
2020-01-13,수산물,시에라리온,시에라리온,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,4.80 
2020-01-13,수산물,시에라리온,시에라리온,판매용,어류,조기 보구치 강다리,긴가이석태,냉동,4.91 
2020-01-13,수산물,태국,태국,판매용,연체류 해물모듬,낙지,낙지,냉장,9.80 
2020-01-13,수산물,태국,태국,자사제품제조용,젓갈류 해조류 해파리,해파리,해파리,염장,2.80 
2020-01-13,수산물,미국,중국,판매용,어류,가자미,각시가자미,"냉동,필렛(F)",6.12 
2020-01-13,수산물,베트남,베트남,판매용,어류,밴댕이,밴댕이,건조,3.27 
2020-01-13,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉장,10.04 
2020-01-13,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,"냉동,동체",9.02 
2020-01-13,수산물,아르헨티나,아르헨티나,판매용,어류,가오리,가오리,냉동,4.38 
2020-01-13,수산물,아르헨티나,아르헨티나,판매용,어류,홍어,홍어,냉동,4.05 
2020-01-13,수산물,중국,중국,판매용,어류,미꾸라지,미꾸라지,활,3.51 
2020-01-13,수산물,중국,중국,판매용,어류,대구,대구,건조,8.56 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,아담스백합,활,0.93 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,비너스백합,활,1.35 
2020-01-13,수산물,기니,기니,판매용,어류,서대 박대 페루다,서대,냉동,3.22 
2020-01-13,수산물,기니,기니,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,4.33 
2020-01-13,수산물,일본,일본,판매용,어류,가오리,가오리,냉장,2.10 
2020-01-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.78 
2020-01-13,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,냉장,10.07 
2020-01-13,수산물,미국,미국,판매용,어류,장어,먹장어,활,7.77 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,새우,젓새우,염장,0.88 
2020-01-13,수산물,중국,중국,판매용,어류,메기 동자개,동자개,활,5.05 
2020-01-13,수산물,중국,중국,판매용,어류,서대 박대 페루다,서대,냉동,6.06 
2020-01-13,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,감성돔,활,11.98 
2020-01-13,수산물,중국,중국,판매용,어류,조기 보구치 강다리 ,참조기,냉동,4.45 
2020-01-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",3.90 
2020-01-13,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,냉장,8.66 
2020-01-13,수산물,말레이시아,말레이시아,판매용,갑각류,새우,홍다리얼룩새우,냉동,12.24 
2020-01-13,수산물,대만,대만,판매용,어류,참치 새치류 ,황새치,냉동,5.74 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",10.69 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,고동,피뿔고둥,활,3.13 
2020-01-13,수산물,일본,일본,판매용,어류,갈치,갈치,냉장,5.25 
2020-01-13,수산물,미국,미국,판매용,어류,가오리,가오리,냉동,2.41 
2020-01-13,수산물,중국,중국,판매용,어류,잉어,이스라엘잉어,활,2.47 
2020-01-13,수산물,중국,중국,판매용,어류,아귀,아귀,냉장,2.13 
2020-01-13,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,6.76 
2020-01-13,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,4.22 
2020-01-13,수산물,중국,중국,판매용,어류,홍어,홍어,냉장,5.52 
2020-01-13,수산물,중국,중국,판매용,갑각류,게,꽃게,냉동,3.41 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,개불,개불,활,13.03 
2020-01-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.51 
2020-01-13,수산물,중국,중국,판매용,어류,대구,대구,냉장,2.34 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,백합,활,2.21 
2020-01-13,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,황돔,냉장,8.14 
2020-01-13,수산물,러시아,러시아,외화획득용 원료,어류,대구,대구,냉동,3.13 
2020-01-13,수산물,미국,미국,판매용,갑각류,가재 랍스타,바다가재,활,26.19 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,"백합,MERCENARIA MERCENARIA",활,0.93 
2020-01-13,수산물,노르웨이,노르웨이,판매용,갑각류,게,왕게,활,37.30 
2020-01-13,수산물,러시아,중국,판매용,어류,가자미,각시가자미,냉동,2.27 
2020-01-13,수산물,중국,중국,판매용,어류,민어 점성어,홍민어,활,4.56 
2020-01-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.20 
2020-01-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.91 
2020-01-13,수산물,러시아,중국,판매용,어류,명태,명태,"냉동,필렛(F)",5.60 
2020-01-13,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,7.00 
2020-01-13,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉동,5.93 
2020-01-13,수산물,러시아,러시아,판매용,갑각류,게,왕게,활,34.52 
2020-01-13,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,6.47 
2020-01-13,수산물,일본,일본,판매용,어류,홍어,홍어,냉장,6.43 
2020-01-13,수산물,일본,일본,판매용,패류 멍게류,멍게,멍게,활,2.15 
2020-01-13,수산물,중국,중국,판매용,어류,농어,농어,활,6.10 
2020-01-13,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉동,7.44 
2020-01-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.27 
2020-01-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",16.09 
2020-01-13,수산물,일본,일본,판매용,어류,방어,방어,활,8.73 
2020-01-13,수산물,중국,홍콩,판매용,어류,부세,부세,냉동,4.11 
2020-01-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,4.16 
2020-01-13,수산물,일본,일본,판매용,패류 멍게류,가리비,가리비,활,3.42 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,활,1.60 
2020-01-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",14.70 
2020-01-13,수산물,러시아,러시아,판매용,갑각류,게,대게,활,23.48 
2020-01-13,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉장,7.53 
2020-01-13,수산물,중국,중국,판매용,갑각류,게,꽃게,"냉동,절단",3.00 
2020-01-13,수산물,일본,일본,판매용,어류,명태,명태,냉장,3.47 
2020-01-13,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,5.58 
2020-01-13,수산물,중국,중국,판매용,어류,아귀,아귀,냉동,1.49 
2020-01-13,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바다가재,활,29.97 
2020-01-13,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,활,17.70 
2020-01-13,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,활,0.97 
2020-01-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,12.70 
2020-01-20,수산물,아르헨티나,아르헨티나,판매용,어류,가오리,가오리,냉동,4.50 
2020-01-20,수산물,칠레,칠레,판매용,어류,연어,은연어,냉동,5.30 
2020-01-20,수산물,칠레,칠레,판매용,어류,메로,파타고니아이빨고기,냉동,7.97 
2020-01-20,수산물,칠레,칠레,판매용,어류,메로,파타고니아이빨고기,"냉동,목살",12.00 
2020-01-20,수산물,칠레,칠레,판매용,어류,메로,파타고니아이빨고기,"냉동,볼살",6.50 
2020-01-20,수산물,중국,중국,판매용,어류,쏘가리,쏘가리,활,27.35 
2020-01-20,수산물,중국,중국,판매용,어류,아귀,아귀,"냉동,필렛(F)",3.30 
2020-01-20,수산물,중국,중국,판매용,어류,도다리,강도다리,활,6.49 
2020-01-20,수산물,중국,중국,판매용,어류,능성어 붉바리 바리,"바리,교잡종",활,14.00 
2020-01-20,수산물,중국,중국,판매용,어류,복어,민밀복,냉동,4.27 
2020-01-20,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.03 
2020-01-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.34 
2020-01-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",3.03 
2020-01-20,수산물,중국,중국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,4.25 
2020-01-20,수산물,스페인,일본,판매용,어류,참치 새치류 ,참다랑어,"냉동,필렛(F),횟감",38.46 
2020-01-20,수산물,프랑스,프랑스,판매용,어류,메로,파타고니아이빨고기,"냉동,목살",6.46 
2020-01-20,수산물,인도네시아,인도네시아,판매용,어류,메기 동자개,메기,냉동,2.57 
